"FIA001" "FIA1" "FIA10" "FIA100" "FIB1" "FIB10" "FIC01" "FIC1" "FIC100" "FIIA001" "FIIA01" "FIIA1" "FIIA100" "FIIB1" "FIIB10" "FIIB100" "FIIC01" "FIIC1" "FIIC10" "FIIC100" "FIIIA001" "FIIIA01" "FIIIA1" "FIIIA100" "FIIIB1" "FIIIB10" "FIIIB100" "FIIIC01" "FIIIC1" "FIIIC10" "SC93A01" "SC93A10" "SC93A20" "SC93B1" "SC93B40" "SC93C01" "SC93C1" "SC93C10" "SC93C50" "SC98A001" "SC98A01" "SC98A1" "SC98A10" "SC98A100" "SC98B1" "SC98B10" "SC98B100" "SC98C01" "SC98C1" "SC98C10" "SC98C100" "SCIA1" "SCIA10" "SCIA100" "SCIB1" "SCIB10" "SCIB100" "SCIC1" "SCIC100" "P72IA001" "P72IA01" "P72IA1" "P72IA10" "P72IA100" "P72IB1" "P72IB10" "P72IB100" "P72IC01" "P72IC1" "P72IC10" "P72IC100" "P72IIA001" "P72IIA01" "P72IIA1" "P72IIB10" "P72IIB100" "P72IIC01" "P72IIC10" "P72IIC100" "P72IIIA01" "P72IIIA1" "P72IIIA10" "P72IIIA100" "P72IIIB1" "P72IIIB100" "P72IIIC01" "P72IIIC1" "P72IIIC10" "P72IIIC100"
"SC98B100" 0.135135333066906 0.127723266007515 0.10971557130793 0.132513009198378 0.139979873332229 0.126392300758728 0.131501258224255 0.154623800643462 0.152215294772884 0.212751235374939 0.204694319448759 0.176267232168176 0.223777617990123 0.237489259159066 0.195860228983553 0.183372102242877 0.199810076680906 0.25854378069479 0.179289520462097 0.237587815140852 0.258772995009098 0.266543118653689 0.239422197790141 0.196765611420562 0.269109917979809 0.206709779148787 0.291284516252069 0.257485274135957 0.25388554992653 0.248492135586749 0.163239201475436 0.192167467902819 0.197837860492428 0.215908781763182 0.211026044783321 0.18003918159801 0.163341831981646 0.226296539135239 0.156296167933146 0.267760580102513 0.231351388559873 0.265420651018388 0.26688097206464 0.173073131374165 0.283293013174236 0.258568951010723 0 0.275929454646328 0.28193687051192 0.284975420333975 0.270984063265534 0.156654632052512 0.157097783903173 0.22024999819237 0.146993050943172 0.186272337285113 0.209838733443706 0.165988008634654 0.21865752537622 0.2004378719383 0.170668307330719 0.200531594069913 0.136851279124997 0.179075815756888 0.161712269808018 0.150548013579005 0.194919011041597 0.17485475789204 0.151390204590079 0.198084832655943 0.162142107635402 0.189345053586551 0.199777372055767 0.167702333968402 0.20793384577706 0.158507856325436 0.234044941590314 0.171641829584531 0.177821220704425 0.163894935659075 0.189491748637357 0.176348006086448 0.191067603665786 0.153281183846804 0.23756007096516 0.144458026663 0.145613580024461 0.181113548178262 0.202940624894018
"SC98C01" 0.231070325856659 0.245124988561402 0.272381208263102 0.237305465647457 0.246420219230934 0.209421653639892 0.203954574995792 0.25812146537918 0.256947944388361 0.135869709561015 0.132039823770031 0.202747995087395 0.0884134720384261 0.0731633633121616 0.144713078349585 0.167436935088213 0.177005487536504 0.0868192044578413 0.146773478077813 0.0655377633743345 0.0343393811814865 0.0285941063025504 0.0570697199710918 0.113475047915769 0.0196581259660319 0.126436346862404 0.0296897938420233 0.0331278076746968 0.0358389778729792 0.0734564164003981 0.232436691449987 0.188497734378035 0.133804507238225 0.277429233318005 0.0979426405032441 0.269638691021135 0.192670716163126 0.0834474183475793 0.213110466390336 0.017654531910351 0.1013618674563 0.0225130440187349 0.0222034897042574 0.138669210345591 0.0170481264036309 0.0399352564105344 0.275929454646328 0 0.0163791098623676 0.0208199515154069 0.0229343276661361 0.193600652192547 0.211512333810236 0.11082137708546 0.187729507947038 0.134186694671189 0.259065698035844 0.18122077259757 0.0814716840467021 0.292310653788379 0.294419961595391 0.291225101040665 0.274845512622638 0.283772382215234 0.291832526854539 0.298802885477806 0.299974994191662 0.292227805953692 0.295217227081538 0.30356991503397 0.292552836906474 0.290760268518077 0.289781202738297 0.294167989571507 0.282721320530859 0.288109627559023 0.318961652325093 0.281717501302244 0.288022651645778 0.302282071692146 0.280941604732524 0.283386600675977 0.274558984745771 0.291263135834864 0.308095242991556 0.288534306391179 0.294607922647426 0.291084698334922 0.293455491675532
"SC98C1" 0.238869778542165 0.250933103311486 0.277828053135589 0.243697191943692 0.252884285274401 0.216794116073992 0.211069500290465 0.264853022625926 0.261517256715076 0.143464142192861 0.13888336325688 0.209424773751626 0.094718286969527 0.0798553051286088 0.152931723036198 0.173539190005145 0.184407282167759 0.093925260387103 0.152075845927033 0.0719716090966157 0.0386189351815205 0.0307199250515524 0.0637423610132737 0.12173270072451 0.0259323911561437 0.134026481046749 0.023775631781671 0.0396771086227427 0.0424784648837795 0.0826312522507271 0.236236481569166 0.193822561609764 0.139243278694373 0.281952459199285 0.103901068145722 0.273106728772515 0.197650021561805 0.0904952067057658 0.219800085350798 0.0253491335186133 0.111123191956671 0.0277687071614339 0.0249817518179049 0.146671633080516 0.00602967571909584 0.0429327614654427 0.28193687051192 0.0163791098623676 0 0.0136656640418241 0.0261362976371691 0.201346798853142 0.218499518350131 0.11580741778748 0.195323757479026 0.140119438564257 0.265703477217862 0.188391187943881 0.0865539140936993 0.297073721609088 0.299934900784594 0.295868050221858 0.280062555672418 0.289070966865845 0.29743615779378 0.304644394438836 0.304794214883645 0.297869817541873 0.300773033344201 0.308904971954418 0.297430377984536 0.295633314124525 0.294657076988357 0.299163642518474 0.288336332844528 0.29358333489331 0.32444155733928 0.286766667399318 0.292610222310674 0.307922218674061 0.28713577251796 0.288850968709136 0.278787609125735 0.297086742925654 0.312179306943481 0.294203606721531 0.299909902076702 0.297138780257704 0.29823970056747
"SC98C10" 0.241939902195251 0.255124239944406 0.280935943511532 0.246466806441946 0.256352929043093 0.217576620281266 0.215060127493517 0.268464595694605 0.263484143999175 0.143987155316362 0.142379238593275 0.212101029856731 0.0978807367203252 0.0822825929877039 0.156179641443527 0.174134850218018 0.186202585447293 0.0967127995619948 0.155267178217112 0.0737830917705461 0.0408414246362475 0.0363963599784507 0.0675643301834968 0.12684295627958 0.0302623737835864 0.135637646792211 0.0294491544793579 0.0445536191099667 0.0464875081457919 0.0875034183901037 0.239011718005143 0.196428463606193 0.141601574530039 0.284060085984917 0.106939596532039 0.275319707780644 0.201613790214409 0.0956147234436778 0.223200833839861 0.0303233977879694 0.114173864899725 0.0309762895951084 0.0273112380015311 0.147849018557744 0.0126638862790088 0.0478252313930452 0.284975420333975 0.0208199515154069 0.0136656640418241 0 0.027057285336358 0.205108560088326 0.221381846466194 0.117821543847237 0.19870029394752 0.143273140282302 0.268852864168984 0.190958455571686 0.0905146539055043 0.300522326136033 0.303279375929261 0.299693868420601 0.282879596149712 0.292291741632911 0.300325826894031 0.307928890389769 0.308555732677232 0.301140845301786 0.304490247749491 0.31180888221833 0.300620145172195 0.298839355241423 0.298110595669326 0.302228439364533 0.291470971683783 0.296993500233783 0.32754387050095 0.289717792721387 0.295880256579384 0.311067236279981 0.289726726676219 0.292797917865436 0.282264196211581 0.300203316627224 0.314663596669402 0.297572709954351 0.302664301467146 0.300570757086883 0.300425089735901
"SC98C100" 0.227266375662241 0.239929935486852 0.2672026075007 0.232042310368525 0.240680695030109 0.206037499998621 0.199648369788523 0.253783691247342 0.252570528513583 0.132296474622816 0.129172146184684 0.197890870969714 0.0848969736838667 0.0708104947642295 0.141229945928453 0.163885346095586 0.173030018439152 0.0854087454636503 0.141423044667335 0.0613913409998392 0.03198830160943 0.0283066930159631 0.054302320978673 0.11001184569315 0.0192447521877267 0.121552338381974 0.0437418658574293 0.0342559459028629 0.0352248867230587 0.0716480504177694 0.229020567047116 0.183561480732787 0.129363850765948 0.274794924512222 0.0921521815075645 0.265304210715615 0.189196572912511 0.0806404707635276 0.208733864832351 0.0187187105741503 0.100273974401991 0.0197803968374076 0.0202978730794068 0.135060000833282 0.0267259903613568 0.0381278787512997 0.270984063265534 0.0229343276661361 0.0261362976371691 0.027057285336358 0 0.189168503013726 0.208471533928034 0.104289169890296 0.183422252305199 0.12847409991963 0.254412774568649 0.175575644144252 0.0803254197762693 0.286241670718422 0.288159433942048 0.285024640272732 0.267897092489398 0.277778755318958 0.285758626429933 0.293236620441802 0.29431994995924 0.286505769573016 0.290166395754478 0.297859151809314 0.286776827085604 0.284744156489643 0.283470860538866 0.288471148254478 0.277663999170158 0.28194368551248 0.31339982215874 0.27540061923942 0.281675260232103 0.297068647958916 0.276133331112923 0.278726488250532 0.270517905065039 0.285973592547693 0.303470935289782 0.283198262003028 0.28896564894517 0.286343484185189 0.28914387857039
"SCIA1" 0.117000248018579 0.135458371318685 0.173199595776789 0.124342440662452 0.130691857333471 0.122158610817126 0.0864991392786663 0.158618952685423 0.146321415717228 0.123986249089242 0.109891347958042 0.107826069128397 0.142635656121279 0.156093293091827 0.117145173031783 0.100493152920016 0.110390252286037 0.172008098991312 0.100973374601058 0.153736043776908 0.177509638410381 0.184972111385924 0.157832616087304 0.117358620287721 0.187415071944233 0.130928660966895 0.212192749157864 0.174606284817237 0.174182010622143 0.173901483035332 0.165837027485025 0.123202908958117 0.104212055307211 0.21532942648464 0.123034268172064 0.213004450632992 0.109333862779931 0.144167228099415 0.111244335109853 0.183510998132071 0.154095462850279 0.184166245502732 0.18502769405303 0.126517783011885 0.202785542219154 0.1777516480659 0.156654632052512 0.193600652192547 0.201346798853142 0.205108560088326 0.189168503013726 0 0.120916656206686 0.116617076595839 0.0878319391709808 0.0943082560927494 0.171883840296699 0.0773126179679529 0.134294055421817 0.20723049880896 0.186360595790487 0.205511362085531 0.166555418047881 0.183492000351459 0.193186521635567 0.190413137339181 0.19723756523302 0.192575516765375 0.201355983540462 0.215093363084664 0.18566766200511 0.194295858612799 0.200437251392397 0.189995931473229 0.206879298884249 0.178358931791707 0.234930913569204 0.185929414732002 0.192289790987887 0.19253939224493 0.208865855775537 0.186412739836898 0.200315755692262 0.180624098694572 0.224680831819028 0.188343898660462 0.193331838568498 0.198897490888599 0.219180116628438
"SCIA10" 0.15684541466554 0.148186717051779 0.190980793530639 0.119707264603642 0.156644544374914 0.159240142576341 0.120921569152291 0.127469826428307 0.144295616365902 0.16683274904416 0.150851834375514 0.149964701090372 0.183180832605698 0.18236741131582 0.176960936377364 0.112639365384194 0.123864080771707 0.195433627302244 0.130759989756683 0.177443614533703 0.194127151200221 0.201822209246055 0.179424430938199 0.150463243306737 0.205939524333706 0.175873071508617 0.230452237275448 0.198630109347421 0.193337510247543 0.18362194893973 0.122490698526754 0.11750110932175 0.144253871585382 0.173791816018468 0.149303667995369 0.158528449296619 0.108064567114048 0.160129036817613 0.0996416890594755 0.203248129110348 0.151141267604318 0.201243234776191 0.20430172514081 0.181254436204982 0.220562516072004 0.205132087065299 0.157097783903173 0.211512333810236 0.218499518350131 0.221381846466194 0.208471533928034 0.120916656206686 0 0.156112476849097 0.0708266071805384 0.130444880372195 0.14117495502884 0.137803680008086 0.152039553170012 0.191238808677948 0.185788603016855 0.192459967489164 0.182136709327431 0.19146635715364 0.187139681455579 0.183426761369059 0.207381899658204 0.182766622595155 0.193558433616384 0.191430800146159 0.191122286012327 0.238873284808496 0.251096693743681 0.212594306682417 0.248655329324812 0.192910874606942 0.220811139453056 0.236372786883428 0.199042589645392 0.181990414147123 0.246795296270615 0.203924749216525 0.194188148984734 0.209192094971037 0.224129224534263 0.188057794702158 0.199578675181311 0.180469280705283 0.180109876170788
"SCIA100" 0.186574459826877 0.19816256648734 0.236138440645307 0.180969677558951 0.194187192542447 0.183942264422386 0.158357226628308 0.207949295060571 0.211110592792235 0.116666298499253 0.105733496382105 0.150339126509248 0.104580939715316 0.0994338524327133 0.133616185022067 0.137337287896371 0.123131511195301 0.107297675755902 0.108541497852142 0.0957559977023064 0.0965073903522854 0.101709516522266 0.092927076385687 0.0988496334840381 0.101563970499101 0.11207600345703 0.12848118949478 0.101151875506728 0.0997027848007273 0.109566735783392 0.178277006684119 0.112295965683597 0.0754518248056957 0.209150054747438 0.0633326238733208 0.211181443348346 0.122361204133232 0.0870531224329135 0.140415732925295 0.102264944617091 0.0969951138521779 0.099083442066103 0.098971574950272 0.128945245962709 0.116938018520955 0.107786234013034 0.22024999819237 0.11082137708546 0.11580741778748 0.117821543847237 0.104289169890296 0.116617076595839 0.156112476849097 0 0.128566185905881 0.0848245362463226 0.182211027348408 0.114744797023001 0.0644874880329513 0.226574218438687 0.228772343389668 0.226516261763287 0.212901871828941 0.216956952107407 0.234634925657431 0.238861519243765 0.231874014270766 0.225581466486352 0.243231962385477 0.240358564098416 0.225084499531121 0.241352873060392 0.244264861511917 0.226951655863634 0.245146738571725 0.229216700747093 0.255692054527958 0.238055811326976 0.225516562805502 0.24132981996735 0.262245451236738 0.238002597780562 0.224093184221907 0.230727703114452 0.247478158423763 0.240528800158772 0.241998921036966 0.23812097098091 0.237462231123826
"SCIB1" 0.147712064923327 0.134379304939248 0.180654289021465 0.106693959263861 0.152085549825737 0.141078690010726 0.105595531602099 0.138145405624631 0.145015361653571 0.139691805228107 0.120927464866299 0.13097438332811 0.154844497338172 0.156630061171872 0.142998095851058 0.0931619619845662 0.100388335045871 0.171339346299502 0.105461303147286 0.150704347514092 0.172472020167108 0.179534928017062 0.153281479659684 0.12339631890475 0.181190206815723 0.147601578766307 0.205815382853287 0.169206587844965 0.168188125177209 0.160093080429094 0.126001385362128 0.108290216305756 0.114168790358841 0.186717810758017 0.120672960564496 0.168153110739812 0.0843019421420968 0.13501855212343 0.10202074127265 0.179824303138883 0.134918140676396 0.178057465478616 0.179970282626803 0.152223583763557 0.196380224435325 0.176385777908237 0.146993050943172 0.187729507947038 0.195323757479026 0.19870029394752 0.183422252305199 0.0878319391709808 0.0708266071805384 0.128566185905881 0 0.107040234492788 0.149958779455151 0.103742747098047 0.12990094699102 0.191111683374693 0.189855402880125 0.181166711615715 0.169735807368576 0.186206255587696 0.188574903197839 0.1900631167295 0.194596146709387 0.186728706607019 0.196798627295069 0.195453356730817 0.187335411720369 0.220282680350697 0.230262946660524 0.194967377764005 0.233122658408984 0.178838792004375 0.230176413286051 0.214747684237855 0.192366364491299 0.18373172575584 0.22808105374727 0.194245334605715 0.190884679255907 0.190526576603766 0.212759582322152 0.178929970045846 0.19465810460523 0.172515489615794 0.179009866473001
"SCIB10" 0.13771998985478 0.154693290763795 0.192940769413321 0.154747282942417 0.155636730152865 0.136981069540935 0.111935743775507 0.173272801081869 0.181326321288325 0.0874040388239605 0.0820002240642424 0.126950470383839 0.095374531253559 0.103255268770573 0.0990539675757259 0.100631663732775 0.117842752640577 0.116358525377949 0.0759568545978359 0.0882338512066334 0.116964631689561 0.124283181075455 0.100283176821999 0.0743461364325318 0.126226376346563 0.0892665226865869 0.150566307082526 0.117270973195166 0.112777171064443 0.12071946553118 0.164891428000703 0.116889851099916 0.0529436242104543 0.223000771764875 0.066122992882966 0.213783038319431 0.112536569223796 0.0943054778230719 0.113797273872949 0.125238510109673 0.110203913524575 0.122501662550836 0.124016185101732 0.0965554833679795 0.14134413066095 0.123825094565065 0.186272337285113 0.134186694671189 0.140119438564257 0.143273140282302 0.12847409991963 0.0943082560927494 0.130444880372195 0.0848245362463226 0.107040234492788 0 0.195782593886731 0.0947672914185105 0.0862366502602526 0.223915451954194 0.216614529816038 0.225627712721429 0.197349787772877 0.210713718834616 0.214886311371143 0.218853525062918 0.224885393991212 0.216134762158595 0.217442958758824 0.230054786590372 0.212517248880387 0.225127099925405 0.229621090719321 0.223439071424639 0.230154906581792 0.20738406983596 0.249866658978592 0.214221543585365 0.215687699779859 0.226341628026831 0.217862317790644 0.208908861766425 0.214777121770344 0.216973377589164 0.242121438120288 0.216003078045279 0.22176869015877 0.21807296236352 0.229093838581405
"SCIB100" 0.218591391469055 0.202092812259741 0.247306107852736 0.171304197054546 0.211958518176454 0.234371545418924 0.198509978295443 0.167019784093109 0.192670341694674 0.229374580634954 0.217141203037126 0.201866854355135 0.248959047634552 0.247047748184901 0.232938486099485 0.198368091769694 0.176270654376511 0.249509149740643 0.202635426026037 0.241114864278199 0.250052503953484 0.257683477694189 0.236494126295134 0.216093115006287 0.255914635775855 0.24048581926999 0.274852432528391 0.253562882627833 0.246353205987095 0.239659703060649 0.128701045573951 0.138315796477896 0.191853156634737 0.145031692051132 0.205717859836541 0.149243782578926 0.144893546515788 0.2186533971459 0.146549394039971 0.254772655588904 0.224039316612291 0.255808866116833 0.254384781048577 0.24946415082837 0.26738102721144 0.258509845360963 0.209838733443706 0.259065698035844 0.265703477217862 0.268852864168984 0.254412774568649 0.171883840296699 0.14117495502884 0.182211027348408 0.149958779455151 0.195782593886731 0 0.183314631868376 0.199750680375593 0.178628151439597 0.193764920658925 0.186706413563326 0.215067908187657 0.185464823502411 0.205331779022817 0.215725257373674 0.194762281135763 0.184037251122604 0.219988312882377 0.184304730472425 0.199334511650785 0.26712893686465 0.270204099962274 0.229278060857258 0.272823811632301 0.2082126807557 0.191029960773035 0.276155843088895 0.211967837550686 0.20376415400033 0.290574062300134 0.241563617089838 0.214385378800893 0.234541394694411 0.189071126016334 0.218432548062455 0.240346502149912 0.214586837444881 0.181474467386972
"SCIC1" 0.121433811838526 0.147638977648035 0.171243567761441 0.146047212982251 0.141663899039587 0.115938722186415 0.0977948597563902 0.172141024271821 0.159814039376208 0.106543689861526 0.0912544270463138 0.110262338248454 0.125597495969721 0.142404478080398 0.0974664945038882 0.0992000155857279 0.100455170060313 0.1555700367249 0.0843733641886283 0.145158871572622 0.166025635480005 0.172001428126733 0.144471382083518 0.105066063069917 0.17441632427738 0.109402666656286 0.198435189839716 0.161165340412177 0.161271014145538 0.157316325000166 0.189186614679457 0.134735562714308 0.101712358605181 0.228503722677621 0.116068974358534 0.231402502139891 0.134441097029691 0.129430406962815 0.123104724995087 0.172873053710033 0.142107784967884 0.170455329313198 0.170641052002631 0.104343535320106 0.189960559946797 0.164252260696682 0.165988008634654 0.18122077259757 0.188391187943881 0.190958455571686 0.175575644144252 0.0773126179679529 0.137803680008086 0.114744797023001 0.103742747098047 0.0947672914185105 0.183314631868376 0 0.121935834553801 0.225725909187331 0.198518104969932 0.221451070876025 0.184389754476172 0.199825891469429 0.211202929362195 0.204410501498177 0.204522770918889 0.197800716760439 0.215305954280918 0.229653804067645 0.20771673178436 0.200865588398022 0.201237563035693 0.197512369333321 0.202852652737865 0.198711858411375 0.241006287239847 0.199388947291431 0.212149711075195 0.208079457299506 0.21268276715397 0.203545132185083 0.224814146953473 0.194895625718022 0.239336727325555 0.200689416026016 0.20249088256636 0.223958129353255 0.234604849034964
"SCIC100" 0.177720992139175 0.19493911179608 0.229386043685512 0.180700860458935 0.193107304791366 0.165056280665291 0.152619421228042 0.205136928134604 0.210012943935601 0.105596627799619 0.0948305951532199 0.153095402673284 0.0834998494745174 0.0751769814406831 0.123481870878104 0.124434987473392 0.132795755584451 0.0842299417171854 0.0990178066857307 0.0713983229800948 0.0737249285596352 0.0827189774590935 0.0660276690967687 0.082426974338519 0.077477666756264 0.107049254838672 0.096116494817798 0.0814569475775144 0.0751113345207575 0.0795159992672228 0.174381095146782 0.129862384244997 0.0806455834990043 0.213192882931044 0.0579331425288997 0.212938789544859 0.128433114126063 0.0571853329127863 0.154126275944533 0.0773113454024895 0.0888318862773494 0.0773188842482076 0.0788713682607813 0.122566895140276 0.0875567130234974 0.0875360717974961 0.21865752537622 0.0814716840467021 0.0865539140936993 0.0905146539055043 0.0803254197762693 0.134294055421817 0.152039553170012 0.0644874880329513 0.12990094699102 0.0862366502602526 0.199750680375593 0.121935834553801 0 0.24056197947532 0.243267567035355 0.237085524902524 0.222527243586059 0.233408787932395 0.239486677108398 0.247531500399155 0.248322576603698 0.242709297628393 0.248060443052281 0.249625899992538 0.240104278268931 0.245932290671654 0.252667589313472 0.244072184267838 0.248441922107056 0.235835105186918 0.270694849761278 0.240508599597078 0.239929945873396 0.249687811751134 0.245480352994129 0.237486010809817 0.223133688252733 0.240001238097281 0.255744213641007 0.241388184654321 0.245851952588529 0.24173430846437 0.238563433946316
"P72IA001" 0.242274963664335 0.219860199786204 0.263337912810169 0.167683924505204 0.234545473467004 0.256689502925639 0.224873411321514 0.191244703613252 0.219231446560295 0.246112746099277 0.236145674287551 0.174548853961563 0.259026140817362 0.258166756420063 0.251873901027216 0.230229461110007 0.216658859358594 0.272176230442984 0.223999615099774 0.261259931041215 0.277399142814119 0.2840376413155 0.260674373097858 0.219181814603491 0.285711510301374 0.241723909126965 0.306635389012935 0.279724078684298 0.276687391096517 0.268888146200506 0.139219688064229 0.176412538705379 0.20211879148429 0.174586668758419 0.228466641270799 0.133164087204781 0.161296609012401 0.250961252135131 0.18504054650406 0.28240953812761 0.256616821845541 0.283862654965651 0.286245822726355 0.270446210047702 0.298967833612765 0.281076314352329 0.2004378719383 0.292310653788379 0.297073721609088 0.300522326136033 0.286241670718422 0.20723049880896 0.191238808677948 0.226574218438687 0.191111683374693 0.223915451954194 0.178628151439597 0.225725909187331 0.24056197947532 0 0.0832675982716588 0.0754901304413482 0.123170326861458 0.0901171371371073 0.100835930480641 0.129423288578491 0.107375093442685 0.0868872507156731 0.132440357750841 0.0802884514770911 0.105926499515415 0.187238238638572 0.207107124740559 0.153351103377049 0.222975837812201 0.117273352270258 0.120117781333831 0.193668585458 0.11332407826013 0.151992426994546 0.234705895038012 0.202262990078947 0.156175181082946 0.165380722213465 0.162295610908664 0.157609500892115 0.177485068037534 0.161759205029175 0.130068324093185
"P72IA01" 0.207050797825563 0.187864718537802 0.226425462641838 0.145820456252612 0.199858738550872 0.222050815961871 0.190965122702421 0.166344951129564 0.181894378674357 0.230203425707165 0.222495623739123 0.143083823518516 0.247197027898851 0.252801519623604 0.220913732489613 0.219158883373646 0.209083132520206 0.271562088522741 0.209963309417041 0.261961764353156 0.277327695325882 0.283706138803796 0.256865458231446 0.209416350918828 0.288193799118183 0.218817065018409 0.309156495213462 0.275171315392184 0.277550646108195 0.2677640910185 0.168533328103245 0.177703734486799 0.205170087110218 0.199273841779273 0.228298994737375 0.171775880415657 0.171757689886406 0.247614654511887 0.174719285819498 0.284196270062398 0.254236498411504 0.283919259556675 0.285454464322099 0.240924649943407 0.30141161639829 0.277662493867872 0.170668307330719 0.294419961595391 0.299934900784594 0.303279375929261 0.288159433942048 0.186360595790487 0.185788603016855 0.228772343389668 0.189855402880125 0.216614529816038 0.193764920658925 0.198518104969932 0.243267567035355 0.0832675982716588 0 0.120668727753019 0.103687235766287 0.0955527380310991 0.0939501225233424 0.0949917526100028 0.111486076047726 0.0619876315197062 0.0987122749501545 0.112433043280322 0.103047933514354 0.153144676749381 0.173991737475591 0.133270141993728 0.184550353712933 0.108115480179123 0.137454101891194 0.173050611912988 0.11530933722862 0.127421003271069 0.200551353152942 0.174857650771501 0.164213979524503 0.149694031958988 0.196623383084736 0.139810339033017 0.145054842439076 0.155334090029816 0.166402704471916
"P72IA1" 0.238712195576082 0.21151092669472 0.255506489311991 0.160995002546876 0.233270787519954 0.250504418410481 0.221448346908076 0.196327362873257 0.225712209222158 0.24388650792735 0.23379067170212 0.181095549596759 0.257267610515205 0.257082406412902 0.247891696653451 0.222874056734261 0.212515815495205 0.270969963030833 0.217525624141767 0.260003479586855 0.275843068541371 0.283434599651566 0.258596921959805 0.218737766490422 0.28490395172566 0.239146798089015 0.305483325482756 0.278249832311462 0.276230843154735 0.265112177111213 0.144707204719243 0.190849293386562 0.203540373845324 0.183479740169679 0.230038564350185 0.144235915377966 0.164040006589861 0.245974875241281 0.189443233112157 0.28091739639432 0.24972893351045 0.28255346977862 0.28454805383459 0.268019162680796 0.29790081071132 0.279909150079976 0.200531594069913 0.291225101040665 0.295868050221858 0.299693868420601 0.285024640272732 0.205511362085531 0.192459967489164 0.226516261763287 0.181166711615715 0.225627712721429 0.186706413563326 0.221451070876025 0.237085524902524 0.0754901304413482 0.120668727753019 0 0.127174778670244 0.0939113858569933 0.10318501214177 0.149937196296312 0.0961354752266186 0.114361054631997 0.157611791842273 0.104066197572899 0.114055257283015 0.188739930677704 0.212539606222826 0.152994136205781 0.224289520105018 0.108155299045027 0.144960375451599 0.19429041367243 0.115476268589728 0.145226310890182 0.229464993260222 0.197714068721544 0.140223964801152 0.15431690822077 0.147463214978957 0.149145232483178 0.17582265495875 0.147468209302845 0.118783792680614
"P72IA10" 0.168811121657417 0.157916305524278 0.192105025334058 0.126725331433425 0.167921795899509 0.182723040872462 0.165146280443824 0.162045937408493 0.170863820177844 0.210042176306064 0.200692147206467 0.135798482150433 0.224725461289552 0.229917388751493 0.198058391329277 0.201930006624059 0.196290701192513 0.251747435285222 0.186106590202647 0.241482848027392 0.256736711568218 0.263616551057176 0.237783076274555 0.19250396402087 0.267360448762528 0.194631721271832 0.289387414459023 0.25449510915213 0.258314480682842 0.250721856694644 0.161650326317327 0.182865677353713 0.186210916391584 0.220866580791464 0.210789484672931 0.180567118795879 0.154039262806831 0.228639181614959 0.173993518363298 0.263850012973708 0.235982740035095 0.262870269600413 0.265182144100711 0.211518855751142 0.281020984355376 0.255312213716151 0.136851279124997 0.274845512622638 0.280062555672418 0.282879596149712 0.267897092489398 0.166555418047881 0.182136709327431 0.212901871828941 0.169735807368576 0.197349787772877 0.215067908187657 0.184389754476172 0.222527243586059 0.123170326861458 0.103687235766287 0.127174778670244 0 0.094607215255835 0.083779297284881 0.0907765161414774 0.110853442696626 0.102413769942148 0.100861758030739 0.137463506992768 0.0904202363221301 0.131916253153353 0.139101987796832 0.092074429572107 0.152174722375691 0.0843761109831508 0.186412005460517 0.122730203944471 0.0952799649500238 0.125473592703938 0.170420615199355 0.168398208154585 0.142283586153871 0.115550538684989 0.194338142139665 0.11974259219668 0.126667142296934 0.14923721528546 0.173959505091879
"P72IA100" 0.214844516812058 0.193785318397536 0.237607705490545 0.143130887134821 0.207309751667687 0.230784240270189 0.197782658117685 0.176480864400453 0.198285968453403 0.227821952625231 0.219965842313998 0.148203379098606 0.243042006969298 0.24801606847093 0.222427390771886 0.219496904480338 0.202081057279301 0.260092982299577 0.208626873919932 0.252485589232845 0.268507857761901 0.274834243134877 0.250404597033527 0.208922164916416 0.277483828535555 0.218009140747128 0.298394279941668 0.270075823348284 0.269004839296706 0.263595412794421 0.143001134228134 0.180397918918493 0.193825527685227 0.19821168254442 0.222222810588649 0.159631663500366 0.159424863441083 0.2439639604037 0.175965960118871 0.274068629898521 0.250004996873165 0.27436794468181 0.277663510738368 0.241626466485661 0.290392382310561 0.271535082097852 0.179075815756888 0.283772382215234 0.289070966865845 0.292291741632911 0.277778755318958 0.183492000351459 0.19146635715364 0.216956952107407 0.186206255587696 0.210713718834616 0.185464823502411 0.199825891469429 0.233408787932395 0.0901171371371073 0.0955527380310991 0.0939113858569933 0.094607215255835 0 0.0791493609192159 0.117199617045841 0.0832196050584264 0.0903400209346872 0.1293649900375 0.11105372147234 0.0821033992847434 0.16763330666236 0.17842649446694 0.124339151673969 0.19378305566257 0.0928853294903605 0.139417032053623 0.163989623927296 0.0819643300106282 0.126047084820005 0.202135992023388 0.175506136501015 0.130413619082219 0.133659820644162 0.153957094565794 0.128190077842002 0.150812431009761 0.141248663654992 0.134675968872063
